Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,ROAS,,,Stage,Values
A2496,Data Analytics Course,97,5285,$249.65,12,7,5.10%,"$1,411.00",2024-11-27,Hyderabad,Desktop,Data Analytics Training,5.651912678,,,,
A2497,Data Analytics Course,111,3177,$224.51,18,8,7.21%,"$1,946.00",2024-11-25,Hyderabad,Desktop,Learn Data Analytics,8.667765356,,,,
A2498,Data Analytics Course,93,5571,$185.71,12,7,7.50%,"$1,630.00",2024-11-21,Hyderabad,Tablet,Online Data Analytic,8.777125626,,,,
A2499,Data Analytics Course,92,3237,$245.48,15,6,6.50%,"$1,533.00",2024-11-19,Hyderabad,Desktop,Data Analytics Online,#VALUE!,,,,
A2500,Data Analytics Course,138,5314,$198.39,17,10,7.20%,"$1,250.00",2024-11-20,Hyderabad,Desktop,Online Data Analytic,6.300720802,,,,
A2501,Data Analytics Course,129,4452,$196.06,10,9,5.30%,"$1,069.00",2024-11-13,Hyderabad,Tablet,Learn Data Analytics,5.452412527,,,,
A2502,Data Analytics Course,183,3920,$235.79,20,7,3.80%,"$1,238.00",2024-11-17,Hyderabad,Mobile,Data Analytics Training,5.250434709,,,,
A2503,Data Analytics Course,154,4603,$214.00,20,3,1.90%,"$1,709.00",2024-11-18,Hyderabad,Tablet,Data Analytics Course,7.985981308,,,,
A2504,Data Analytics Course,95,4938,$204.50,12,6,4.60%,"$1,494.00",2024-11-18,Hyderabad,Tablet,Data Analytics Training,7.305623472,,,,
A2505,Data Analytics Course,173,5291,"$20,057.62",23,8,4.62%,"$1,557.00",2024-11-13,Hyderabad,Mobile,Data Analytics Online,0.07762635846,,,,
A2506,Data Analytics Course,112,4072,$211.56,17,10,8.90%,"$1,229.00",2024-11-01,Hyderabad,Desktop,Analytics For Data,5.809226697,,,,
A2507,Data Analytics Course,170,5953,$186.11,25,8,4.71%,"$1,080.00",2024-11-26,Hyderabad,Mobile,Data Analytics Online,5.80301972,,,,
A2508,Data Analytics Course,96,5453,$232.87,0,10,5.30%,"$1,162.00",2024-11-14,Hyderabad,Mobile,Learn Data Analytics,4.989908533,,,,
A2509,Data Analytics Course,113,3104,$230.92,28,9,8.00%,"$1,422.00",2024-11-27,Hyderabad,Tablet,Data Analytics Course,6.157976788,,,,
A2510,Data Analytics Course,145,4882,$217.25,22,3,2.10%,"$1,814.00",2024-11-19,Hyderabad,Mobile,Analytics For Data,8.349827388,,,,
A2511,Data Analytics Course,83,3212,$243.86,25,4,4.80%,"$1,612.00",2024-11-19,Hyderabad,Mobile,Data Analytics Course,6.610350201,,,,
A2512,Data Analytics Course,90,4973,$181.04,23,5,5.60%,"$1,039.00",2024-11-03,Hyderabad,Desktop,Online Data Analytic,5.73906319,,,,
A2513,Data Analytics Course,140,5227,$222.57,27,3,2.10%,"$1,527.00",2024-11-18,Hyderabad,Desktop,Learn Data Analytics,6.860762906,,,,
A2514,Data Analytics Course,111,5434,$181.05,10,5,4.50%,"$1,627.00",2024-11-23,Hyderabad,Mobile,Data Analytics Training,8.986467827,,,,
A2515,Data Analytics Course,105,3300,$180.25,22,10,9.50%,"$1,640.00",2024-11-21,Hyderabad,Mobile,Online Data Analytic,9.098474341,,,,
A2516,Data Analytics Course,181,4857,$215.59,13,8,4.40%,"$1,883.00",2024-11-23,Hyderabad,Desktop,Learn Data Analytics,8.734171344,,,,
A2517,Data Analytics Course,189,4019,$248.09,16,6,4.50%,"$1,378.00",2024-11-30,Hyderabad,Tablet,Online Data Analytic,5.55443589,,,,
A2518,Data Analytics Course,138,5495,$220.69,19,5,3.60%,"$1,624.00",2024-11-04,Hyderabad,Tablet,Online Data Analytic,7.358738502,,,,
A2519,Data Analytics Course,178,5218,$208.92,20,7,3.90%,"$1,714.00",2024-11-25,Hyderabad,Mobile,Analytics For Data,8.204097262,,,,
A2520,Data Analytics Course,155,5996,$247.54,15,5,3.20%,"$1,883.00",2024-11-27,Hyderabad,Mobile,Analytics For Data,7.606851418,,,,
A2521,Data Analytics Course,168,4932,$198.95,16,7,5.20%,"$1,301.00",2024-11-19,Hyderabad,Desktop,Data Analytics Training,6.53933149,,,,
A2522,Data Analytics Course,152,4498,$233.81,30,6,3.90%,"$1,090.00",2024-11-25,Hyderabad,Desktop,Data Analytics Online,4.661904966,,,,
A2523,Data Analytics Course,111,4164,$191.04,18,9,8.11%,"$1,687.00",2024-11-21,Hyderabad,Tablet,Data Analytics Training,8.83061139,,,,
A2524,Data Analytics Course,141,4329,$230.44,14,6,4.30%,"$1,610.00",2024-11-07,Hyderabad,Mobile,Learn Data Analytics,6.986634265,,,,
A2525,Data Analytics Course,97,5764,$246.15,30,7,7.22%,"$1,345.00",2024-11-18,Hyderabad,Mobile,Analytics For Data,5.464147877,,,,
A2526,Data Analytics Course,82,5430,$205.46,18,5,6.10%,"$1,435.00",2024-11-30,Hyderabad,Mobile,Online Data Analytic,6.98432785,,,,
A2527,Data Analytics Course,164,5179,$206.72,18,9,5.50%,"$1,213.00",2024-11-27,Hyderabad,Tablet,Data Analytics Course,5.867840557,,,,
A2528,Data Analytics Course,109,5707,$246.86,22,4,3.40%,"$1,980.00",2024-11-19,Hyderabad,Tablet,Data Analytics Online,8.020740501,,,,
A2529,Data Analytics Course,126,3263,$237.54,0,9,7.14%,"$1,364.00",2024-11-17,Hyderabad,Mobile,Data Analytics Online,5.742190789,,,,
A2530,Data Analytics Course,175,5718,$225.40,19,6,5.70%,"$1,001.00",2024-11-12,Hyderabad,Tablet,Analytics For Data,4.440993789,,,,
A2531,Data Analytics Course,96,5075,$221.28,25,3,3.80%,"$1,937.00",2024-11-23,Hyderabad,Desktop,Learn Data Analytics,8.753615329,,,,
A2532,Data Analytics Course,113,4473,$202.30,17,5,4.40%,"$1,049.00",2024-11-08,Hyderabad,Tablet,Online Data Analytic,5.185368265,,,,
A2533,Data Analytics Course,96,3979,$232.44,27,7,7.29%,"$1,140.00",2024-11-30,Hyderabad,Mobile,Learn Data Analytics,4.904491482,,,,
A2534,Data Analytics Course,162,5688,$190.31,17,5,3.10%,"$1,556.00",2024-11-25,Hyderabad,Tablet,Data Analytics Course,8.176133677,,,,
A2535,Data Analytics Course,125,3546,$234.02,23,10,8.00%,"$1,072.00",2024-11-27,Hyderabad,Desktop,Analytics For Data,4.580805059,,,,
A2536,Data Analytics Course,89,4188,$206.71,16,4,4.50%,"$1,382.00",2024-11-01,Hyderabad,Tablet,Online Data Analytic,6.685694935,,,,
A2537,Data Analytics Course,99,4134,$234.04,18,3,3.00%,"$1,683.00",2024-11-30,Hyderabad,Desktop,Learn Data Analytics,7.191078448,,,,
A2538,Data Analytics Course,91,4710,$199.18,21,9,9.90%,"$1,431.00",2024-11-10,Hyderabad,Tablet,Data Analytics Course,7.184456271,,,,
A2539,Data Analytics Course,141,4654,$192.19,21,6,4.30%,"$1,932.00",2024-11-25,Hyderabad,Mobile,Analytics For Data,10.05255216,,,,
A2540,Data Analytics Course,110,5509,$245.38,13,8,4.80%,"$1,539.00",2024-11-10,Hyderabad,Mobile,Learn Data Analytics,6.271904801,,,,
A2541,Data Analytics Course,96,3091,$187.57,11,4.8,5.00%,"$1,737.00",2024-11-10,Hyderabad,Tablet,Data Analytics Course,9.260542731,,,,
A2542,Data Analytics Course,85,4653,$196.73,23,6,7.10%,"$1,032.00",2024-11-13,Hyderabad,Mobile,Data Analytics Course,5.245768312,,,,
A2543,Data Analytics Course,151,5389,$227.07,18,10,5.70%,"$1,318.00",2024-11-20,Hyderabad,Desktop,Data Analytics Training,5.804377505,,,,
A2544,Data Analytics Course,139,5290,$208.43,28,4,5.10%,"$1,022.00",2024-11-20,Hyderabad,Tablet,Data Analytics Online,4.903324857,,,,
A2545,Data Analytics Course,120,3060,$197.96,0,8,6.70%,"$1,679.00",2024-11-23,Hyderabad,Tablet,Analytics For Data,8.481511416,,,,
A2546,Data Analytics Course,109,4444,$219.46,12,9,8.30%,"$1,159.00",2024-11-28,Hyderabad,Mobile,Data Analytics Training,5.281144628,,,,
A2547,Data Analytics Course,145,3509,$181.11,19,10,4.80%,"$1,627.00",2024-11-22,Hyderabad,Mobile,Online Data Analytic,8.983490696,,,,
A2548,Data Analytics Course,151,4675,$183.02,14,7,4.60%,"$1,000.00",2024-11-10,Hyderabad,Mobile,Analytics For Data,5.463883729,,,,
A2549,Data Analytics Course,108,5869,$226.93,16,7,6.50%,"$1,633.00",2024-11-03,Hyderabad,Desktop,Analytics For Data,7.196051646,,,,
A2550,Data Analytics Course,166,3992,$205.90,15,8,4.80%,"$1,899.00",2024-11-05,Hyderabad,Desktop,Analytics For Data,9.222923749,,,,
A2551,Data Analytics Course,134,4172,$191.80,26,5,3.70%,"$1,170.00",2024-11-18,Hyderabad,Tablet,Online Data Analytic,6.100104275,,,,
A2552,Data Analytics Course,104,5926,$224.63,17,8,7.69%,"$1,239.00",2024-11-24,Hyderabad,Mobile,Learn Data Analytics,5.51573699,,,,
A2553,Data Analytics Course,0,5785,$195.39,15,10,0.00%,"$1,296.00",2024-11-25,Hyderabad,Tablet,Analytics For Data,6.63288807,,,,
A2554,Data Analytics Course,160,5664,$210.58,16,9,5.63%,"$1,836.00",2024-11-07,Hyderabad,Mobile,Data Analytics Training,8.718776712,,,,
A2555,Data Analytics Course,147,5930,$248.18,22,10,6.80%,"$1,743.00",2024-11-15,Hyderabad,Desktop,Analytics For Data,7.023128375,,,,
A2556,Data Analytics Course,196,3656,$240.44,15,6,5.20%,"$1,894.00",2024-11-03,Hyderabad,Tablet,Analytics For Data,7.877225087,,,,
A2557,Data Analytics Course,159,5078,$182.57,30,8,5.00%,"$1,541.00",2024-11-09,Hyderabad,Mobile,Data Analytics Course,8.440598127,,,,
A2558,Data Analytics Course,104,5257,$220.44,17,7,5.20%,"$1,462.00",2024-11-27,Hyderabad,Mobile,Data Analytics Online,6.632190165,,,,
A2559,Data Analytics Course,135,5582,$209.14,28,5,3.70%,"$1,912.00",2024-11-25,Hyderabad,Tablet,Online Data Analytic,9.142201396,,,,
A2560,Data Analytics Course,92,3097,$232.27,21,4.6,5.00%,"$1,905.00",2024-11-14,Hyderabad,Desktop,Analytics For Data,8.201661859,,,,
A2561,Data Analytics Course,136,3657,$236.19,12,5,3.70%,"$1,425.00",2024-11-06,Hyderabad,Mobile,Online Data Analytic,6.033278293,,,,
A2562,Data Analytics Course,135,3198,$227.48,0,6,4.40%,"$1,882.00",2024-11-09,Hyderabad,Desktop,Online Data Analytic,8.273254792,,,,
A2563,Data Analytics Course,91,5017,$239.34,15,5,5.50%,"$1,533.00",2024-11-02,Hyderabad,Tablet,Analytics For Data,#VALUE!,,,,
A2564,Data Analytics Course,181,5343,$244.02,30,9,3.80%,"$1,639.00",2024-11-26,Hyderabad,Mobile,Learn Data Analytics,6.716662569,,,,
A2565,Data Analytics Course,0,4896,$207.51,17,0,0.00%,"$1,533.00",2024-11-11,Hyderabad,Mobile,Data Analytics Online,#VALUE!,,,,
A2566,Data Analytics Course,80,5756,$205.38,16,4,5.00%,"$1,778.00",2024-11-20,Hyderabad,Desktop,Online Data Analytic,8.657123381,,,,
A2567,Data Analytics Course,155,5696,$236.44,13,3,1.90%,"$1,207.00",2024-11-23,Hyderabad,Mobile,Data Analytics Online,5.10488919,,,,
A2568,Data Analytics Course,114,5683,$214.42,20,8,7.00%,"$1,474.00",2024-11-08,Hyderabad,Mobile,Learn Data Analytics,6.874358735,,,,
A2569,Data Analytics Course,98,4669,$205.72,16,6,6.10%,"$1,767.00",2024-11-30,Hyderabad,Desktop,Analytics For Data,8.58934474,,,,
A2570,Data Analytics Course,125,3807,$234.92,11,6,4.80%,"$1,533.00",2024-11-29,Hyderabad,Mobile,Online Data Analytic,#VALUE!,,,,
A2571,Data Analytics Course,160,3163,$238.95,20,8,5.00%,"$1,569.00",2024-11-26,Hyderabad,Desktop,Online Data Analytic,6.566227244,,,,
A2572,Data Analytics Course,175,3732,$231.25,16,10,5.70%,"$1,014.00",2024-11-15,Hyderabad,Mobile,Learn Data Analytics,4.384864865,,,,
A2573,Data Analytics Course,123,3860,$224.63,24,8,6.50%,"$1,800.00",2024-11-15,Hyderabad,Desktop,Analytics For Data,8.013177225,,,,
A2574,Data Analytics Course,106,3196,$212.12,15,6,5.66%,"$1,314.00",2024-11-23,Hyderabad,Tablet,Analytics For Data,6.194606826,,,,
A2575,Data Analytics Course,0,3322,$205.85,24,4,0.00%,"$1,031.00",2024-11-09,Hyderabad,Tablet,Data Analytics Training,5.008501336,,,,
A2576,Data Analytics Course,185,5121,$215.46,12,9,4.90%,"$1,724.00",2024-11-02,Hyderabad,Mobile,Data Analytics Course,8.001485194,,,,
A2577,Data Analytics Course,139,5610,$239.44,17,6,4.30%,"$1,548.00",2024-11-14,Hyderabad,Tablet,Online Data Analytic,6.465085199,,,,
A2578,Data Analytics Course,174,3890,$186.04,28,7,4.00%,"$1,793.00",2024-11-21,Hyderabad,Tablet,Online Data Analytic,9.63771232,,,,
A2579,Data Analytics Course,157,4671,$248.17,14,7,4.50%,"$1,247.00",2024-11-03,Hyderabad,Mobile,Data Analytics Training,5.0247814,,,,
A2580,Data Analytics Course,160,5438,$197.50,16,6,3.70%,"$1,752.00",2024-11-03,Hyderabad,Tablet,Data Analytics Course,8.870886076,,,,
A2581,Data Analytics Course,198,4726,$185.13,14,9.9,5.00%,"$1,580.00",2024-11-17,Hyderabad,Tablet,Learn Data Analytics,8.534543294,,,,
A2582,Data Analytics Course,144,5301,$195.83,12,3,2.08%,"$1,654.00",2024-11-27,Hyderabad,Tablet,Data Analytics Online,8.44610121,,,,
A2583,Data Analytics Course,187,3722,$182.43,27,7,3.70%,"$1,613.00",2024-11-20,Hyderabad,Mobile,Data Analytics Training,8.84174752,,,,
A2584,Data Analytics Course,139,3944,"$16,115.66",29,3,2.20%,"$1,863.00",2024-11-04,Hyderabad,Tablet,Analytics For Data,0.1156018432,,,,
A2585,Data Analytics Course,194,5123,$180.01,27,5,3.60%,"$1,978.00",2024-11-05,Hyderabad,Mobile,Learn Data Analytics,10.98827843,,,,
A2586,Data Analytics Course,157,4127,$200.44,30,8,5.80%,"$1,044.00",2024-11-15,Hyderabad,Desktop,Data Analytics Training,5.208541209,,,,
A2587,Data Analytics Course,112,4944,$233.83,19,4,3.60%,"$1,296.00",2024-11-27,Hyderabad,Tablet,Data Analytics Training,5.542488132,,,,
A2588,Data Analytics Course,82,4534,$203.89,10,6,7.30%,"$1,589.00",2024-11-26,Hyderabad,Tablet,Online Data Analytic,7.79341802,,,,
A2589,Data Analytics Course,152,5894,$219.23,14,5,3.30%,"$1,641.00",2024-11-13,Hyderabad,Mobile,Data Analytics Training,7.485289422,,,,
A2590,Data Analytics Course,81,5545,$212.89,11,5,6.20%,"$1,818.00",2024-11-15,Hyderabad,Mobile,Data Analytics Online,8.539621401,,,,
A2591,Data Analytics Course,84,5573,"$9,738.96",23,6,7.10%,"$1,656.00",2024-11-12,Hyderabad,Desktop,Online Data Analytic,0.17003869,,,,
A2592,Data Analytics Course,117,3039,$223.72,27,8,6.80%,"$1,340.00",2024-11-14,Hyderabad,Mobile,Data Analytics Training,5.989629895,,,,
A2593,Data Analytics Course,82,3556,"$9,507.08",16,5,6.10%,"$1,331.00",2024-11-17,Hyderabad,Mobile,Data Analytics Online,0.1400009256,,,,
A2594,Data Analytics Course,192,4920,$192.15,18,10,5.20%,"$1,665.00",2024-11-09,Hyderabad,Mobile,Data Analytics Online,8.665105386,,,,
A2595,Data Analytics Course,131,3187,$234.53,24,10,7.63%,"$1,656.00",2024-11-07,Hyderabad,Mobile,Data Analytics Course,7.060930371,,,,
A2596,Data Analytics Course,177,3238,$189.61,29,7,5.00%,"$1,925.00",2024-11-27,Hyderabad,Tablet,Data Analytics Online,10.15241812,,,,
A2597,Data Analytics Course,0,5453,$182.66,22,10,0.00%,"$1,482.00",2024-11-24,Hyderabad,Desktop,Learn Data Analytics,8.113434797,,,,
A2598,Data Analytics Course,147,4507,$190.42,27,8,5.40%,"$1,073.00",2024-11-05,Hyderabad,Desktop,Learn Data Analytics,5.634912299,,,,
A2599,Data Analytics Course,143,3606,$200.29,0,3,3.50%,"$1,550.00",2024-11-20,Hyderabad,Mobile,Learn Data Analytics,7.738778771,,,,
A2600,Data Analytics Course,0,3355,$186.90,20,4,0.00%,"$1,524.00",2024-11-10,Hyderabad,Mobile,Online Data Analytic,8.154093098,,,,
A2601,Data Analytics Course,160,3711,$214.41,10,6,3.70%,"$1,550.00",2024-11-07,Hyderabad,Mobile,Analytics For Data,7.229140432,,,,
A2602,Data Analytics Course,172,4841,$234.94,28,8,4.65%,"$1,258.00",2024-11-12,Hyderabad,Desktop,Analytics For Data,5.354558611,,,,
A2603,Data Analytics Course,95,5411,$182.58,13,4,4.20%,"$1,111.00",2024-11-30,Hyderabad,Tablet,Data Analytics Training,6.085003834,,,,
A2604,Data Analytics Course,111,3520,$237.40,13,3,2.70%,"$1,395.00",2024-11-19,Hyderabad,Mobile,Online Data Analytic,5.876158382,,,,
A2605,Data Analytics Course,171,3460,$184.14,27,9,5.30%,"$1,565.00",2024-11-16,Hyderabad,Tablet,Data Analytics Online,8.498968176,,,,
A2606,Data Analytics Course,145,5875,$221.00,14,7,4.80%,"$1,230.00",2024-11-24,Hyderabad,Desktop,Learn Data Analytics,5.56561086,,,,
A2607,Data Analytics Course,118,3404,$183.15,27,7,5.90%,"$1,489.00",2024-11-21,Hyderabad,Tablet,Learn Data Analytics,8.12994813,,,,
A2608,Data Analytics Course,171,3567,$233.32,27,4,2.34%,"$1,271.00",2024-11-05,Hyderabad,Desktop,Analytics For Data,5.44745414,,,,
A2609,Data Analytics Course,108,3628,$185.68,24,8,7.40%,"$1,682.00",2024-11-19,Hyderabad,Tablet,Learn Data Analytics,9.058595433,,,,
A2610,Data Analytics Course,100,4994,$206.32,21,7,4.00%,"$1,673.00",2024-11-20,Hyderabad,Tablet,Learn Data Analytics,8.108763086,,,,
A2611,Data Analytics Course,138,5758,$193.53,14,4,2.90%,"$1,902.00",2024-11-15,Hyderabad,Tablet,Analytics For Data,9.827933654,,,,
A2612,Data Analytics Course,88,3382,$198.62,25,9,10.20%,"$1,599.00",2024-11-10,Hyderabad,Desktop,Data Analytics Training,8.050548787,,,,
A2613,Data Analytics Course,125,3652,$186.61,29,10,8.00%,"$1,017.00",2024-11-29,Hyderabad,Mobile,Learn Data Analytics,5.44986871,,,,
A2614,Data Analytics Course,169,4120,$215.75,27,5,3.00%,"$1,362.00",2024-11-19,Hyderabad,Mobile,Analytics For Data,6.312862109,,,,
A2615,Data Analytics Course,169,3142,$236.79,18,7,4.10%,"$1,533.00",2024-11-06,Hyderabad,Mobile,Data Analytics Online,#VALUE!,,,,
A2616,Data Analytics Course,149,5726,$235.72,17,7,4.70%,"$1,902.00",2024-11-11,Hyderabad,Mobile,Data Analytics Online,8.0688953,,,,
A2617,Data Analytics Course,99,5938,$183.49,30,3,3.00%,"$1,487.00",2024-11-18,Hyderabad,Mobile,Data Analytics Online,8.103983868,,,,
A2618,Data Analytics Course,177,3567,$214.71,28,5,2.80%,"$1,001.00",2024-11-11,Hyderabad,Tablet,Analytics For Data,4.662102371,,,,
A2619,Data Analytics Course,189,3215,$224.53,23,9.45,5.20%,"$1,309.00",2024-11-15,Hyderabad,Desktop,Online Data Analytic,5.829955908,,,,
A2620,Data Analytics Course,94,5094,"$10,898.36",24,3,3.19%,"$1,974.00",2024-11-09,Hyderabad,Desktop,Online Data Analytic,0.1811281697,,,,
A2621,Data Analytics Course,191,3337,$231.00,29,6,3.10%,"$1,424.00",2024-11-18,Hyderabad,Tablet,Data Analytics Course,6.164502165,,,,
A2622,Data Analytics Course,83,4359,$227.14,0,10,12.00%,"$1,533.00",2024-11-02,Hyderabad,Desktop,Data Analytics Online,#VALUE!,,,,
A2623,Data Analytics Course,148,4813,$212.78,12,7.4,5.00%,"$1,833.00",2024-11-23,Hyderabad,Mobile,Online Data Analytic,8.614531441,,,,
A2624,Data Analytics Course,125,4300,$221.37,16,10,8.00%,"$1,066.00",2024-11-27,Hyderabad,Tablet,Data Analytics Course,4.815467317,,,,
A2625,Data Analytics Course,105,4094,$183.47,11,6,5.71%,"$1,817.00",2024-11-25,Hyderabad,Mobile,Online Data Analytic,9.903526462,,,,
A2626,Data Analytics Course,84,4263,$234.62,29,9,10.70%,"$1,599.00",2024-11-18,Hyderabad,Mobile,Learn Data Analytics,6.815275765,,,,
A2627,Data Analytics Course,114,3472,$242.89,16,10,8.77%,"$1,642.00",2024-11-28,Hyderabad,Tablet,Analytics For Data,6.760261847,,,,
A2628,Data Analytics Course,129,4411,$180.17,28,5,3.90%,"$1,173.00",2024-11-10,Hyderabad,Desktop,Data Analytics Online,6.510517844,,,,
A2629,Data Analytics Course,128,4787,$204.29,0,6.4,5.90%,"$1,880.00",2024-11-29,Hyderabad,Desktop,Data Analytics Training,9.202604141,,,,
A2630,Data Analytics Course,120,5915,$241.95,26,3,2.50%,"$1,253.00",2024-11-25,Hyderabad,Desktop,Analytics For Data,5.178755941,,,,
A2631,Data Analytics Course,99,4111,$192.09,14,5,5.05%,"$1,497.00",2024-11-19,Hyderabad,Mobile,Analytics For Data,7.793221927,,,,
A2632,Data Analytics Course,180,3305,$187.59,14,10,5.60%,"$1,533.00",2024-11-19,Hyderabad,Desktop,Data Analytics Online,#VALUE!,,,,
A2633,Data Analytics Course,154,3510,$211.16,26,10,6.50%,"$1,167.00",2024-11-14,Hyderabad,Tablet,Online Data Analytic,5.526614889,,,,
A2634,Data Analytics Course,89,3265,$234.51,29,8,9.00%,"$1,533.00",2024-11-28,Hyderabad,Tablet,Data Analytics Course,#VALUE!,,,,
A2635,Data Analytics Course,136,5977,$249.89,15,9,6.60%,"$1,477.00",2024-11-28,Hyderabad,Tablet,Analytics For Data,5.910600664,,,,
A2636,Data Analytics Course,177,5409,$181.75,19,4,2.26%,"$1,793.00",2024-11-03,Hyderabad,Tablet,Data Analytics Course,9.86519945,,,,
A2637,Data Analytics Course,145,5523,"$16,811.30",10,7.25,5.00%,"$1,668.00",2024-11-19,Hyderabad,Mobile,Data Analytics Training,0.09921897771,,,,
A2638,Data Analytics Course,152,5421,$248.08,16,6,3.50%,"$1,752.00",2024-11-27,Hyderabad,Mobile,Analytics For Data,7.062237988,,,,
A2639,Data Analytics Course,187,5181,$227.15,18,10,5.35%,"$1,516.00",2024-11-25,Hyderabad,Tablet,Data Analytics Training,6.674003962,,,,
A2640,Data Analytics Course,91,5484,$198.25,16,6,6.60%,"$1,981.00",2024-11-20,Hyderabad,Mobile,Data Analytics Training,9.992433796,,,,
A2641,Data Analytics Course,180,5545,$238.85,30,10,5.60%,"$1,971.00",2024-11-24,Hyderabad,Desktop,Data Analytics Course,8.25204103,,,,
A2642,Data Analytics Course,122,4295,"$14,144.68",24,6,4.90%,"$1,349.00",2024-11-10,Hyderabad,Desktop,Data Analytics Course,0.09537154605,,,,
A2643,Data Analytics Course,0,4314,$194.56,21,9,0.00%,"$1,211.00",2024-11-09,Hyderabad,Tablet,Data Analytics Training,6.224300987,,,,
A2644,Data Analytics Course,157,4111,$208.46,27,8,5.10%,"$1,187.00",2024-11-05,Hyderabad,Tablet,Data Analytics Training,5.694137964,,,,
A2645,Data Analytics Course,178,5640,$195.80,25,4,2.20%,"$1,807.00",2024-11-22,Hyderabad,Mobile,Data Analytics Online,9.228804903,,,,
A2646,Data Analytics Course,94,3805,$198.19,12,8,8.50%,"$1,523.00",2024-11-10,Hyderabad,Tablet,Data Analytics Course,7.684545133,,,,
A2647,Data Analytics Course,130,4561,$196.04,25,9,6.90%,"$1,388.00",2024-11-18,Hyderabad,Desktop,Analytics For Data,7.080187717,,,,
A2648,Data Analytics Course,169,5865,$200.36,19,5,3.00%,"$1,482.00",2024-11-30,Hyderabad,Mobile,Online Data Analytic,7.396685965,,,,
A2649,Data Analytics Course,176,5275,$241.12,14,8,4.55%,"$1,995.00",2024-11-15,Hyderabad,Mobile,Data Analytics Online,8.27388852,,,,
A2650,Data Analytics Course,143,4964,$207.66,21,10,7.00%,"$1,619.00",2024-11-13,Hyderabad,Tablet,Analytics For Data,7.796397958,,,,
A2651,Data Analytics Course,153,5292,$225.98,21,9,5.90%,"$1,223.00",2024-11-10,Hyderabad,Mobile,Data Analytics Course,5.411983361,,,,
A2652,Data Analytics Course,96,5568,$210.99,19,10,10.40%,"$1,317.00",2024-11-21,Hyderabad,Desktop,Learn Data Analytics,6.242001991,,,,
